T1,T2,F1_T,F1,MCC_T,MCC
0.34,0.88,59,16.89,59,3.53
0.34,0.89,62,16.80,62,3.26
0.34,0.90,62,16.99,62,3.81
0.34,0.91,62,17.08,62,4.06
0.34,0.92,63,17.09,63,4.09
0.34,0.93,63,17.08,63,4.05
0.34,0.94,63,17.13,63,4.20
0.34,0.95,64,17.01,64,3.86
0.34,0.96,64,17.00,64,3.84
0.34,0.97,63,17.05,63,3.99
0.34,0.98,64,17.16,64,4.28
0.34,0.99,64,17.04,64,3.96
0.35,0.00,0,0.00,0,0.00
0.35,0.01,0,20.28,0,13.58
0.35,0.02,0,24.48,0,16.97
0.35,0.03,0,30.36,0,22.62
0.35,0.04,2,33.19,2,25.90
0.35,0.05,3,33.18,4,27.32
0.35,0.06,4,35.06,4,28.26
0.35,0.07,5,37.79,5,31.30
0.35,0.08,7,37.02,7,31.02
0.35,0.09,8,36.01,8,29.66
0.35,0.10,8,36.91,8,30.24
0.35,0.11,13,34.76,13,30.53
0.35,0.12,13,35.23,13,28.73
0.35,0.13,13,34.46,18,27.95
0.35,0.14,16,32.10,16,24.92
0.35,0.15,17,31.61,17,24.06
0.35,0.16,17,29.44,24,22.56
0.35,0.17,22,28.62,22,21.09
0.35,0.18,24,28.81,24,21.47
0.35,0.19,24,27.70,24,19.47
0.35,0.20,25,26.78,25,18.33
0.35,0.21,29,25.34,29,17.08
0.35,0.22,29,24.43,31,15.91
0.35,0.23,30,24.13,30,15.06
0.35,0.24,31,24.52,31,15.56
0.35,0.25,34,23.57,34,14.38
0.35,0.26,34,22.82,34,13.36
0.35,0.27,34,21.91,34,12.17
0.35,0.28,36,21.01,36,10.91
0.35,0.29,39,21.78,39,12.01
0.35,0.30,39,20.58,39,10.31
0.35,0.31,43,20.16,43,10.15
0.35,0.32,43,19.34,45,8.96
0.35,0.33,43,19.61,43,8.97
0.35,0.34,40,19.90,40,9.39
0.35,0.35,41,19.47,41,8.70
0.35,0.36,43,19.12,43,8.06
0.35,0.37,43,18.51,43,7.02
0.35,0.38,43,18.54,43,7.09
0.35,0.39,43,18.16,37,6.42
0.35,0.40,43,17.98,49,6.29
0.35,0.41,43,17.99,43,6.11
0.35,0.42,43,17.91,43,5.99
0.35,0.43,47,17.49,47,5.07
0.35,0.44,47,17.24,47,4.51
0.35,0.45,38,17.27,38,5.06
0.35,0.46,38,17.10,38,4.51
0.35,0.47,45,17.11,45,4.11
0.35,0.48,49,17.05,49,4.06
0.35,0.49,49,17.44,49,4.92
0.35,0.50,49,17.40,49,4.84
0.35,0.51,49,17.33,58,5.14
0.35,0.52,58,17.30,58,5.09
0.35,0.53,58,17.55,58,5.41
0.35,0.54,49,17.18,58,4.57
0.35,0.55,53,17.22,62,4.88
0.35,0.56,52,17.02,62,4.70
0.35,0.57,62,17.13,62,4.90
0.35,0.58,55,16.97,62,4.01
0.35,0.59,56,17.15,56,4.29
0.35,0.60,56,17.14,62,4.47
0.35,0.61,62,17.25,62,4.82
0.35,0.62,62,17.11,62,4.52
0.35,0.63,62,17.33,62,4.87
0.35,0.64,62,17.45,62,5.08
0.35,0.65,62,17.36,62,4.86
0.35,0.66,59,17.22,67,4.81
0.35,0.67,59,17.35,59,4.71
0.35,0.68,59,17.53,59,5.14
0.35,0.69,59,17.34,59,4.69
0.35,0.70,61,17.31,61,4.62
0.35,0.71,61,17.30,61,4.59
0.35,0.72,61,17.42,61,4.89
0.35,0.73,64,17.26,64,4.61
0.35,0.74,65,17.84,65,5.77
0.35,0.75,65,17.63,65,5.35
0.35,0.76,61,17.44,61,4.96
0.35,0.77,61,17.53,61,5.20
0.35,0.78,62,17.50,62,5.07
0.35,0.79,62,17.36,62,4.73
0.35,0.80,62,17.32,62,4.64
0.35,0.81,59,17.27,59,4.66
0.35,0.82,59,17.24,59,4.58
0.35,0.83,59,17.05,59,4.01
0.35,0.84,59,17.05,59,4.03
0.35,0.85,59,17.05,59,4.06
0.35,0.86,63,16.98,63,3.78
0.35,0.87,62,16.97,62,3.76
0.35,0.88,65,16.95,65,3.73
0.35,0.89,65,16.87,65,3.53
0.35,0.90,67,17.16,67,4.28
0.35,0.91,63,17.13,62,4.21
0.35,0.92,63,17.16,63,4.30
0.35,0.93,67,17.18,67,4.32
0.35,0.94,67,17.25,67,4.49
0.35,0.95,64,17.15,64,4.24
0.35,0.96,67,17.18,67,4.30
0.35,0.97,64,17.17,64,4.32
0.35,0.98,67,17.18,67,4.30
0.35,0.99,67,17.14,67,4.19
0.36,0.00,0,0.00,0,0.00
0.36,0.01,0,20.55,0,13.82
0.36,0.02,0,24.70,0,17.17
0.36,0.03,0,30.62,0,22.91
0.36,0.04,2,33.14,2,25.84
0.36,0.05,3,33.23,4,27.26
0.36,0.06,4,35.29,4,28.45
0.36,0.07,5,37.82,5,31.29
0.36,0.08,7,37.08,9,31.02
0.36,0.09,8,37.29,8,30.90
0.36,0.10,9,37.29,8,30.71
0.36,0.11,10,36.50,13,30.76
0.36,0.12,12,35.45,14,28.82
0.36,0.13,13,34.31,16,28.56
0.36,0.14,16,32.87,16,25.66
0.36,0.15,17,32.11,17,24.64
0.36,0.16,18,30.05,13,22.56
0.36,0.17,21,28.45,23,21.05
0.36,0.18,24,28.76,24,21.22
0.36,0.19,23,27.55,23,19.30
0.36,0.20,25,26.56,24,18.19
0.36,0.21,24,24.98,24,16.50
0.36,0.22,30,24.05,30,15.23
0.36,0.23,30,23.70,30,14.50
0.36,0.24,31,24.16,31,15.12
0.36,0.25,34,23.04,35,13.76
0.36,0.26,34,22.20,34,12.53
0.36,0.27,34,21.20,34,11.19
0.36,0.28,36,21.04,36,10.94
0.36,0.29,39,21.14,39,11.14
0.36,0.30,39,19.96,41,9.60
0.36,0.31,43,19.78,43,9.55
0.36,0.32,45,19.32,45,9.04
0.36,0.33,43,19.06,46,8.44
0.36,0.34,41,19.61,41,8.88
0.36,0.35,42,18.99,41,7.86
0.36,0.36,40,18.52,40,7.09
0.36,0.37,41,18.04,41,6.17
0.36,0.38,43,18.14,43,6.35
0.36,0.39,43,17.86,47,5.87
0.36,0.40,48,17.79,48,5.85
0.36,0.41,48,17.68,48,5.58
0.36,0.42,48,17.50,37,5.22
0.36,0.43,47,17.33,50,4.87
0.36,0.44,47,17.12,47,4.24
0.36,0.45,38,17.21,38,4.90
0.36,0.46,38,16.92,58,3.97
0.36,0.47,45,16.99,54,4.20
0.36,0.48,53,17.00,53,4.22
0.36,0.49,49,17.37,49,4.76
0.36,0.50,49,17.37,49,4.76
0.36,0.51,50,17.51,50,5.09
0.36,0.52,53,17.14,59,4.57
0.36,0.53,58,17.47,58,5.23
0.36,0.54,58,17.16,58,4.63
0.36,0.55,53,17.16,53,4.26
0.36,0.56,54,16.83,62,4.25
0.36,0.57,62,17.24,62,5.01
0.36,0.58,55,16.95,62,4.31
0.36,0.59,55,17.40,55,4.82
0.36,0.60,56,17.13,62,4.61
0.36,0.61,62,17.31,62,4.87
0.36,0.62,59,17.12,65,4.56
0.36,0.63,65,17.20,65,4.94
0.36,0.64,62,17.19,65,4.55
0.36,0.65,61,17.33,61,4.72
0.36,0.66,59,17.14,67,4.72
0.36,0.67,61,17.34,61,4.71
0.36,0.68,61,17.40,61,4.84
0.36,0.69,59,17.31,59,4.61
0.36,0.70,59,17.20,59,4.34
0.36,0.71,62,17.30,62,4.62
0.36,0.72,64,17.38,64,4.83
0.36,0.73,64,17.26,64,4.59
0.36,0.74,65,17.82,65,5.73
0.36,0.75,65,17.61,65,5.30
0.36,0.76,61,17.35,61,4.73
0.36,0.77,61,17.51,61,5.17
0.36,0.78,61,17.40,61,4.89
0.36,0.79,62,17.27,62,4.54
0.36,0.80,62,17.23,62,4.43
0.36,0.81,59,17.21,59,4.52
0.36,0.82,63,17.19,63,4.32
0.36,0.83,63,17.15,63,4.23
0.36,0.84,63,16.99,63,3.80
0.36,0.85,63,17.03,63,3.92
0.36,0.86,62,17.01,62,3.85
0.36,0.87,62,17.07,62,4.04
0.36,0.88,62,16.94,62,3.66
0.36,0.89,62,16.90,62,3.53
0.36,0.90,67,17.16,67,4.28
0.36,0.91,62,17.13,62,4.23
0.36,0.92,63,17.13,63,4.21
0.36,0.93,67,17.30,67,4.60
0.36,0.94,67,17.37,67,4.76
0.36,0.95,67,17.21,67,4.37
0.36,0.96,67,17.15,67,4.22
0.36,0.97,67,17.20,67,4.34
0.36,0.98,67,17.12,67,4.14
0.36,0.99,67,17.03,67,3.92
0.37,0.00,0,0.00,0,0.00
0.37,0.01,0,20.47,0,13.69
0.37,0.02,0,24.57,0,16.99
0.37,0.03,0,30.68,0,22.98
0.37,0.04,2,33.19,2,25.90
0.37,0.05,3,33.24,4,26.55
0.37,0.06,4,35.05,4,28.14
0.37,0.07,5,37.87,5,31.30
0.37,0.08,7,36.43,9,31.40
0.37,0.09,8,36.75,8,30.21
0.37,0.10,8,36.93,8,30.38
0.37,0.11,10,36.31,13,30.58
0.37,0.12,12,35.51,14,28.83
0.37,0.13,15,34.74,16,28.44
0.37,0.14,16,32.88,16,25.60
0.37,0.15,17,32.20,17,24.77
0.37,0.16,18,29.93,18,22.19
0.37,0.17,22,29.00,22,21.19
0.37,0.18,23,28.34,24,20.29
0.37,0.19,24,27.31,24,18.96
0.37,0.20,24,25.81,24,17.29
0.37,0.21,24,24.61,24,16.10
0.37,0.22,30,23.70,25,14.77
0.37,0.23,30,23.90,30,14.75
0.37,0.24,31,23.62,31,14.43
0.37,0.25,34,23.26,35,13.99
0.37,0.26,34,22.66,34,13.17
0.37,0.27,34,21.39,34,11.49
0.37,0.28,36,21.17,36,11.13
0.37,0.29,39,20.80,39,10.66
0.37,0.30,39,20.14,39,9.64
0.37,0.31,44,19.19,44,8.85
0.37,0.32,42,19.22,45,8.75
0.37,0.33,43,19.23,47,8.43
0.37,0.34,41,19.37,41,8.49
0.37,0.35,40,18.78,40,7.55
0.37,0.36,45,18.32,37,6.85
0.37,0.37,38,17.84,38,5.91
0.37,0.38,43,17.91,43,5.90
0.37,0.39,47,17.79,47,5.81
0.37,0.40,48,17.69,48,5.64
0.37,0.41,48,17.82,48,5.80
0.37,0.42,48,17.54,37,5.46
0.37,0.43,47,17.37,47,4.79
0.37,0.44,48,17.09,54,4.61
0.37,0.45,39,17.11,39,4.40
0.37,0.46,39,17.04,39,4.23
0.37,0.47,39,16.94,54,4.11
0.37,0.48,49,16.87,64,4.19
0.37,0.49,48,17.21,48,4.39
0.37,0.50,58,17.10,58,4.83
0.37,0.51,58,17.49,58,5.37
0.37,0.52,55,17.24,58,4.85
0.37,0.53,58,17.48,58,5.21
0.37,0.54,58,17.20,62,4.68
0.37,0.55,53,17.12,61,4.55
0.37,0.56,62,16.93,62,4.55
0.37,0.57,62,17.02,62,4.59
0.37,0.58,55,16.70,62,3.95
0.37,0.59,55,17.08,55,4.05
0.37,0.60,62,17.37,62,5.00
0.37,0.61,62,17.21,62,4.67
0.37,0.62,61,17.05,61,4.21
0.37,0.63,61,17.08,61,4.23
0.37,0.64,62,17.25,62,4.63
0.37,0.65,62,17.12,67,4.70
0.37,0.66,67,16.89,67,4.49
0.37,0.67,61,17.01,61,3.97
0.37,0.68,59,17.09,68,4.42
0.37,0.69,59,17.11,59,4.14
0.37,0.70,59,17.06,65,4.11
0.37,0.71,59,17.21,62,4.38
0.37,0.72,65,17.39,65,4.88
0.37,0.73,65,17.45,65,4.99
0.37,0.74,65,17.70,65,5.49
0.37,0.75,65,17.59,65,5.25
0.37,0.76,59,17.43,59,5.09
0.37,0.77,60,17.47,60,5.13
0.37,0.78,60,17.38,60,4.89
0.37,0.79,60,17.27,60,4.62
0.37,0.80,62,17.42,62,4.94
0.37,0.81,63,17.38,63,4.82
0.37,0.82,63,17.36,62,4.80
0.37,0.83,63,17.32,63,4.68
0.37,0.84,63,17.25,63,4.50
0.37,0.85,62,17.32,62,4.74
0.37,0.86,63,17.34,63,4.78
0.37,0.87,65,17.24,65,4.45
0.37,0.88,63,17.16,63,4.28
0.37,0.89,65,17.11,65,4.11
0.37,0.90,63,17.09,63,4.10
0.37,0.91,63,17.16,63,4.31
0.37,0.92,68,17.26,68,4.51
0.37,0.93,65,17.26,65,4.55
0.37,0.94,67,17.26,67,4.49
0.37,0.95,65,17.25,65,4.54
0.37,0.96,65,17.24,65,4.52
0.37,0.97,67,17.22,67,4.42
0.37,0.98,67,17.24,67,4.46
0.37,0.99,67,17.17,67,4.27
0.38,0.00,0,0.00,0,0.00
0.38,0.01,0,20.43,0,13.62
0.38,0.02,0,24.40,0,16.76
0.38,0.03,0,30.35,0,22.59
0.38,0.04,2,32.55,2,25.15
0.38,0.05,3,32.95,4,26.42
0.38,0.06,4,35.13,4,28.19
0.38,0.07,5,37.12,5,30.42
0.38,0.08,7,36.14,9,30.75
0.38,0.09,8,36.51,8,29.85
0.38,0.10,8,36.59,8,30.06
0.38,0.11,12,35.97,13,30.83
0.38,0.12,13,35.91,14,29.19
0.38,0.13,15,35.08,15,28.31
0.38,0.14,16,32.08,16,24.64
0.38,0.15,18,31.55,18,24.03
0.38,0.16,18,29.62,23,22.00
0.38,0.17,22,28.90,24,21.61
0.38,0.18,23,28.46,23,20.36
0.38,0.19,24,27.54,24,19.26
0.38,0.20,29,25.80,29,17.84
0.38,0.21,29,25.13,29,16.47
0.38,0.22,30,23.78,30,14.73
0.38,0.23,30,23.52,30,14.26
0.38,0.24,31,23.20,31,13.89
0.38,0.25,34,23.46,34,14.18
0.38,0.26,34,22.78,34,13.38
0.38,0.27,34,21.40,34,11.53
0.38,0.28,39,21.72,39,11.96
0.38,0.29,39,20.96,39,10.85
0.38,0.30,40,20.04,40,9.53
0.38,0.31,43,19.49,43,8.98
0.38,0.32,43,19.60,43,8.93
0.38,0.33,43,19.46,47,8.66
0.38,0.34,45,19.57,45,8.82
0.38,0.35,47,19.20,47,8.33
0.38,0.36,38,18.44,38,7.27
0.38,0.37,38,18.03,38,6.43
0.38,0.38,43,17.90,43,5.89
0.38,0.39,47,17.84,47,5.85
0.38,0.40,49,17.74,49,5.76
0.38,0.41,48,17.79,48,5.71
0.38,0.42,48,17.51,37,5.22
0.38,0.43,47,17.63,47,5.34
0.38,0.44,48,17.05,54,4.56
0.38,0.45,39,17.24,39,4.94
0.38,0.46,39,17.06,39,4.36
0.38,0.47,45,16.89,45,3.51
0.38,0.48,49,16.98,56,4.09
0.38,0.49,45,17.02,45,3.91
0.38,0.50,58,17.09,58,4.75
0.38,0.51,58,17.22,59,4.85
0.38,0.52,58,17.15,62,4.78
0.38,0.53,58,17.36,62,5.10
0.38,0.54,58,17.21,62,4.69
0.38,0.55,58,17.03,61,4.52
0.38,0.56,58,16.70,62,4.02
0.38,0.57,58,16.82,64,4.40
0.38,0.58,58,16.64,64,3.93
0.38,0.59,55,16.79,64,4.15
0.38,0.60,62,17.11,63,4.51
0.38,0.61,62,16.93,62,4.10
0.38,0.62,61,16.88,66,3.86
0.38,0.63,62,16.93,66,4.08
0.38,0.64,62,16.98,67,4.35
0.38,0.65,67,17.09,67,4.81
0.38,0.66,66,16.87,67,4.36
0.38,0.67,61,16.95,61,3.79
0.38,0.68,59,16.95,68,4.45
0.38,0.69,65,17.24,65,4.64
0.38,0.70,65,17.06,65,4.28
0.38,0.71,59,17.09,65,4.21
0.38,0.72,65,17.25,65,4.59
0.38,0.73,65,17.32,65,4.72
0.38,0.74,65,17.48,65,5.02
0.38,0.75,65,17.33,65,4.70
0.38,0.76,68,17.28,68,4.75
0.38,0.77,60,17.33,60,4.78
0.38,0.78,60,17.27,60,4.62
0.38,0.79,60,17.16,60,4.29
0.38,0.80,62,17.38,62,4.85
0.38,0.81,63,17.35,63,4.74
0.38,0.82,63,17.16,62,4.27
0.38,0.83,68,17.14,68,4.31
0.38,0.84,68,17.01,68,4.00
0.38,0.85,64,17.14,68,4.24
0.38,0.86,65,17.19,65,4.33
0.38,0.87,65,17.16,65,4.26
0.38,0.88,65,17.09,65,4.08
0.38,0.89,65,17.04,65,3.95
0.38,0.90,69,17.20,69,4.40
0.38,0.91,69,17.29,69,4.59
0.38,0.92,69,17.16,69,4.28
0.38,0.93,65,17.21,65,4.42
0.38,0.94,65,17.17,65,4.32
0.38,0.95,65,17.25,65,4.56
0.38,0.96,65,17.21,72,4.46
0.38,0.97,67,17.19,67,4.32
0.38,0.98,67,17.19,67,4.33
0.38,0.99,67,17.10,67,4.09
0.39,0.00,0,0.00,0,0.00
0.39,0.01,0,20.39,0,13.55
0.39,0.02,0,24.62,0,16.96
0.39,0.03,0,30.34,0,22.57
0.39,0.04,2,32.47,2,25.06
0.39,0.05,3,33.14,4,27.36
0.39,0.06,4,35.63,4,28.71
0.39,0.07,5,37.41,5,30.73
0.39,0.08,7,36.24,9,30.42
0.39,0.09,8,36.65,8,29.95
0.39,0.10,8,36.63,8,30.21
0.39,0.11,12,36.08,13,30.60
0.39,0.12,14,36.55,14,30.07
0.39,0.13,15,36.19,15,29.45
0.39,0.14,16,31.89,16,24.39
0.39,0.15,17,31.62,17,24.18
0.39,0.16,19,29.93,19,22.15
0.39,0.17,23,29.21,24,21.77
0.39,0.18,24,28.73,24,20.77
0.39,0.19,25,27.58,25,19.30
0.39,0.20,29,26.77,29,18.78
0.39,0.21,29,25.16,29,16.44
0.39,0.22,31,23.79,31,14.84
0.39,0.23,31,23.67,31,14.46
0.39,0.24,34,22.86,34,13.49
0.39,0.25,34,23.05,34,13.66
0.39,0.26,34,22.14,34,12.52
0.39,0.27,34,21.05,34,11.06
0.39,0.28,39,21.21,39,11.25
0.39,0.29,39,20.78,39,10.58
0.39,0.30,39,19.65,45,9.22
0.39,0.31,43,19.27,43,8.62
0.39,0.32,45,19.53,45,9.03
0.39,0.33,45,19.34,48,8.85
0.39,0.34,45,19.38,45,8.53
0.39,0.35,47,19.12,47,8.18
0.39,0.36,38,18.39,38,7.21
0.39,0.37,42,18.08,38,6.59
0.39,0.38,43,18.11,43,6.32
0.39,0.39,48,18.10,48,6.33
0.39,0.40,49,18.32,49,6.70
0.39,0.41,49,18.09,49,6.27
0.39,0.42,48,17.72,43,5.63
0.39,0.43,48,17.62,48,5.33
0.39,0.44,39,17.13,39,4.51
0.39,0.45,42,17.25,42,4.68
0.39,0.46,43,17.04,55,4.31
0.39,0.47,45,17.19,45,4.40
0.39,0.48,49,17.12,49,4.16
0.39,0.49,47,17.23,47,4.48
0.39,0.50,49,17.24,49,4.46
0.39,0.51,50,17.24,58,4.53
0.39,0.52,58,16.96,62,4.62
0.39,0.53,58,17.14,62,4.68
0.39,0.54,58,16.90,62,4.48
0.39,0.55,54,16.78,67,4.40
0.39,0.56,47,16.62,67,4.35
0.39,0.57,58,16.77,65,4.01
0.39,0.58,58,16.64,63,3.60
0.39,0.59,59,16.83,63,3.82
0.39,0.60,61,17.22,61,4.56
0.39,0.61,61,17.04,61,4.17
0.39,0.62,61,16.93,66,4.53
0.39,0.63,62,16.99,66,4.32
0.39,0.64,66,16.91,66,4.35
0.39,0.65,66,17.04,67,4.64
0.39,0.66,67,16.92,67,4.40
0.39,0.67,62,16.94,62,3.84
0.39,0.68,65,17.00,68,4.31
0.39,0.69,65,17.37,65,4.85
0.39,0.70,65,17.18,65,4.48
0.39,0.71,65,17.39,65,4.85
0.39,0.72,65,17.45,65,4.97
0.39,0.73,65,17.59,65,5.25
0.39,0.74,65,17.62,65,5.31
0.39,0.75,65,17.28,65,4.57
0.39,0.76,65,17.13,68,4.35
0.39,0.77,63,17.26,60,4.56
0.39,0.78,65,17.26,65,4.51
0.39,0.79,63,17.13,65,4.19
0.39,0.80,62,17.44,62,5.03
0.39,0.81,63,17.38,63,4.87
0.39,0.82,63,17.30,63,4.66
0.39,0.83,63,17.21,62,4.42
0.39,0.84,63,17.17,63,4.30
0.39,0.85,68,17.34,68,4.71
0.39,0.86,63,17.14,63,4.24
0.39,0.87,63,17.05,63,3.97
0.39,0.88,67,17.07,67,4.03
0.39,0.89,67,17.01,67,3.89
0.39,0.90,69,17.24,69,4.48
0.39,0.91,68,17.23,69,4.43
0.39,0.92,68,17.22,68,4.41
0.39,0.93,68,17.15,68,4.23
0.39,0.94,72,17.08,72,4.26
0.39,0.95,72,17.10,72,4.29
0.39,0.96,67,17.01,72,4.01
0.39,0.97,67,17.13,67,4.17
0.39,0.98,72,17.05,72,4.13
0.39,0.99,67,17.01,72,3.98
0.40,0.00,0,0.00,0,0.00
0.40,0.01,0,20.31,0,13.42
0.40,0.02,0,24.53,0,16.84
0.40,0.03,0,30.05,0,22.24
0.40,0.04,2,31.86,2,24.36
0.40,0.05,4,32.81,4,27.09
0.40,0.06,4,35.31,4,28.34
0.40,0.07,5,37.18,5,30.47
0.40,0.08,7,36.30,7,29.70
0.40,0.09,8,36.19,8,29.41
0.40,0.10,8,36.34,8,29.93
0.40,0.11,13,36.40,13,30.80
0.40,0.12,13,36.01,14,29.19
0.40,0.13,15,36.17,15,29.36
0.40,0.14,16,31.84,16,24.32
0.40,0.15,17,31.12,17,23.65
0.40,0.16,20,29.65,24,22.55
0.40,0.17,24,29.42,24,22.42
0.40,0.18,24,29.17,24,21.23
0.40,0.19,25,27.60,25,19.32
0.40,0.20,29,26.05,29,17.85
0.40,0.21,29,25.00,29,16.20
0.40,0.22,31,24.03,31,15.03
0.40,0.23,31,23.55,31,14.31
0.40,0.24,33,23.01,34,13.61
0.40,0.25,34,23.44,34,14.19
0.40,0.26,34,22.20,34,12.65
0.40,0.27,36,20.97,36,10.84
0.40,0.28,39,20.68,39,10.50
0.40,0.29,39,20.42,41,10.08
0.40,0.30,40,19.73,45,9.64
0.40,0.31,43,19.31,48,9.29
0.40,0.32,43,19.76,48,9.35
0.40,0.33,47,19.74,47,9.29
0.40,0.34,48,19.41,48,8.79
0.40,0.35,44,18.99,38,7.95
0.40,0.36,43,18.61,38,7.69
0.40,0.37,43,18.38,43,6.82
0.40,0.38,43,18.52,43,7.19
0.40,0.39,48,18.16,48,6.41
0.40,0.40,49,18.18,49,6.45
0.40,0.41,48,18.01,48,6.11
0.40,0.42,53,17.73,39,6.04
0.40,0.43,42,17.59,42,5.60
0.40,0.44,49,17.34,39,5.23
0.40,0.45,42,17.28,42,4.84
0.40,0.46,42,17.27,42,4.88
0.40,0.47,45,17.46,45,5.24
0.40,0.48,45,17.33,45,4.89
0.40,0.49,47,17.36,45,5.05
0.40,0.50,52,17.33,58,4.91
0.40,0.51,58,17.30,58,4.87
0.40,0.52,53,17.31,53,4.62
0.40,0.53,54,17.19,62,4.78
0.40,0.54,62,17.00,67,4.81
0.40,0.55,54,16.83,67,4.59
0.40,0.56,62,16.80,67,4.80
0.40,0.57,65,17.02,65,4.79
0.40,0.58,58,16.78,65,4.30
0.40,0.59,62,17.09,65,4.60
0.40,0.60,62,17.58,62,5.29
0.40,0.61,62,17.36,65,4.85
0.40,0.62,66,17.28,66,5.04
0.40,0.63,62,17.33,66,4.92
0.40,0.64,62,17.33,65,4.85
0.40,0.65,62,17.29,67,4.71
0.40,0.66,62,17.25,68,4.60
0.40,0.67,62,17.35,62,4.71
0.40,0.68,65,17.59,65,5.28
0.40,0.69,65,17.64,65,5.37
0.40,0.70,62,17.41,65,4.86
0.40,0.71,65,17.56,65,5.20
0.40,0.72,65,17.64,65,5.36
0.40,0.73,65,17.67,65,5.42
0.40,0.74,65,17.60,65,5.26
0.40,0.75,67,17.70,67,5.48
0.40,0.76,68,17.72,68,5.54
0.40,0.77,68,17.65,68,5.39
0.40,0.78,68,17.63,68,5.34
0.40,0.79,68,17.62,68,5.31
0.40,0.80,69,17.56,69,5.20
0.40,0.81,69,17.53,63,5.19
0.40,0.82,69,17.67,69,5.42
0.40,0.83,69,17.83,69,5.76
0.40,0.84,69,17.74,69,5.57
0.40,0.85,69,17.45,69,4.96
0.40,0.86,69,17.22,69,4.44
0.40,0.87,63,17.13,63,4.23
0.40,0.88,67,17.06,70,4.09
0.40,0.89,67,17.06,67,4.00
0.40,0.90,69,17.54,69,5.15
0.40,0.91,69,17.53,69,5.12
0.40,0.92,69,17.40,69,4.84
0.40,0.93,69,17.36,69,4.73
0.40,0.94,72,17.56,72,5.19
0.40,0.95,72,17.48,72,5.02
0.40,0.96,72,17.44,72,4.94
0.40,0.97,72,17.23,72,4.49
0.40,0.98,72,17.46,72,4.97
0.40,0.99,72,17.37,72,4.78
0.41,0.00,0,0.00,0,0.00
0.41,0.01,0,20.16,0,13.17
0.41,0.02,0,24.24,0,16.44
0.41,0.03,0,29.70,0,21.82
0.41,0.04,2,31.61,2,24.06
0.41,0.05,4,32.56,4,26.73
0.41,0.06,4,35.19,7,28.46
0.41,0.07,5,36.93,6,30.28
0.41,0.08,7,36.01,9,30.08
0.41,0.09,8,35.89,8,29.04
0.41,0.10,8,35.78,8,29.38
0.41,0.11,13,35.92,13,30.15
0.41,0.12,13,36.13,13,29.27
0.41,0.13,15,35.82,15,28.93
0.41,0.14,16,31.56,13,24.22
0.41,0.15,17,30.75,15,23.84
0.41,0.16,20,29.87,24,22.17
0.41,0.17,24,28.87,24,21.68
0.41,0.18,24,29.41,24,21.49
0.41,0.19,25,27.68,25,19.42
0.41,0.20,29,25.79,29,17.41
0.41,0.21,28,24.70,28,15.78
0.41,0.22,31,24.22,31,15.20
0.41,0.23,31,23.60,31,14.38
0.41,0.24,33,22.54,29,13.12
0.41,0.25,34,22.81,34,13.37
0.41,0.26,36,21.81,36,12.01
0.41,0.27,36,20.94,36,10.81
0.41,0.28,37,20.74,37,10.54
0.41,0.29,39,20.09,42,9.69
0.41,0.30,39,19.82,39,9.16
0.41,0.31,43,19.00,49,8.47
0.41,0.32,43,19.35,45,8.55
0.41,0.33,47,19.45,47,8.85
0.41,0.34,45,19.38,48,8.52
0.41,0.35,39,18.82,39,7.99
0.41,0.36,40,18.71,40,7.75
0.41,0.37,43,18.52,43,7.12
0.41,0.38,43,18.30,43,6.75
0.41,0.39,49,17.97,39,6.24
0.41,0.40,49,18.14,49,6.36
0.41,0.41,42,17.93,42,6.40
0.41,0.42,54,17.98,54,6.27
0.41,0.43,55,17.59,55,5.66
0.41,0.44,40,17.22,40,4.81
0.41,0.45,43,17.18,54,4.67
0.41,0.46,55,17.11,55,4.55
0.41,0.47,45,17.42,45,5.15
0.41,0.48,45,17.27,45,4.74
0.41,0.49,45,17.31,45,4.97
0.41,0.50,58,17.39,62,5.30
0.41,0.51,58,17.69,58,5.55
0.41,0.52,56,17.37,56,4.80
0.41,0.53,54,17.22,62,4.59
0.41,0.54,62,17.09,62,4.70
0.41,0.55,62,16.97,67,4.95
0.41,0.56,62,17.04,67,5.15
0.41,0.57,58,17.15,67,5.11
0.41,0.58,59,16.87,67,4.67
0.41,0.59,59,17.29,59,4.58
0.41,0.60,62,17.29,65,4.87
0.41,0.61,62,17.25,65,4.65
0.41,0.62,66,17.25,66,4.94
0.41,0.63,65,17.30,65,4.85
0.41,0.64,62,17.27,62,4.57
0.41,0.65,59,17.30,68,4.75
0.41,0.66,62,17.31,62,4.63
0.41,0.67,62,17.18,71,4.42
0.41,0.68,65,17.39,65,4.87
0.41,0.69,65,17.50,65,5.08
0.41,0.70,62,17.40,62,4.82
0.41,0.71,65,17.35,65,4.73
0.41,0.72,65,17.32,72,4.76
0.41,0.73,65,17.30,65,4.61
0.41,0.74,67,17.40,67,4.89
0.41,0.75,67,17.45,67,4.97
0.41,0.76,68,17.55,68,5.19
0.41,0.77,68,17.62,68,5.32
0.41,0.78,68,17.53,68,5.12
0.41,0.79,68,17.44,72,4.95
0.41,0.80,63,17.40,63,4.94
0.41,0.81,63,17.53,63,5.33
0.41,0.82,63,17.52,63,5.33
0.41,0.83,69,17.52,69,5.09
0.41,0.84,69,17.41,69,4.87
0.41,0.85,63,17.30,63,4.76
